,EncryPatchName
0,_-23948.2639667767_4668.894215777269.png
1,_15786.956199407592_17699.821741915544.png
2,_9514.39099803815_-2471.869433365021.png
3,_18354.069347862907_3495.4081765857277.png
4,_-30376.73730399545_-17349.29990554952.png
5,_-5189.43812443813_-23625.53805381021.png
6,_-12247.109690580653_4444.163543847715.png
7,_18090.210110787662_-6386.105805927673.png
8,_21203.699298074556_17577.345807797385.png
9,_-12270.727555281408_1121.5536071124.png
10,_-1542.9992095422672_-11726.237536838822.png
11,_5609.926267796491_-2230.6111009100414.png
12,_826.8533433168998_-9703.879943841534.png
13,_31710.102564013792_741.5902164605643.png
14,_16013.551905260983_-3022.770586668182.png
15,_2910.4597367139913_13167.30014095816.png
16,_5369.4556851324605_7213.690315164198.png
17,_18288.732965389063_9062.211655358291.png
18,_-25757.83527525166_1252.4946078796788.png
19,_11508.178223524583_-10311.774368806211.png
20,_8747.48959993204_13051.220211296231.png
21,_-23841.242953476856_-1807.5479092877104.png
22,_4710.1791510340845_-4054.8565274016946.png
23,_-3951.191331996675_7324.559516285023.png
24,_178.66699389089808_2409.549661342501.png
25,_11644.578293394723_2636.3245546087524.png
26,_-5882.836423882361_14085.08119190479.png
27,_5341.944253188422_10490.260728100013.png
28,_-2481.3102570690658_4436.165298332394.png
29,_1188.3456481552453_-658.0376310314259.png
30,_1017.3930136878456_-276.9689161056639.png
31,_-13783.75962856871_2495.3845409973464.png
32,_11300.285063022802_1715.5875434135621.png
33,_2727.58745050155_-1619.81327914245.png
34,_-6863.427212067755_-3928.574198444995.png
35,_1363.6160531563546_-1333.1665167032024.png
36,_-6823.090633549269_-2023.1170413372238.png
37,_-9609.59629911369_-2629.900798863496.png
38,_-3305.8374842157264_-521.0950414919214.png
39,_-538.2761651616563_-5961.363527603332.png
40,_8331.5374371746_2620.532944943738.png
41,_-1697.3021917961391_-5554.45448540711.png
42,_-1178.238172611214_350.56105992057314.png
43,_-5176.74532243012_2103.6912011087097.png
44,_5709.622500254927_-935.7903881392663.png
45,_-191.6962624113712_4938.043729390691.png
46,_5042.09264519047_-4489.195263522698.png
47,_-1198.0345653548447_879.2121080849417.png
48,_1417.523938904941_3255.834490907921.png
49,_-817.7024852552145_-1191.518373546562.png
50,_5945.127313666479_-2072.967719155915.png
51,_-1049.1571075884706_-1490.9209051712676.png
52,_-2934.9778901129807_-1350.9738639910638.png
53,_25846.091868978572_-8153.036817136208.png
54,_-16063.375384018735_-4889.924315978872.png
55,_2013.9490498401874_7974.441829191251.png
56,_23007.408969012424_-10898.423180428217.png
57,_19095.942474451298_-9186.761761207354.png
58,_-7845.606223307284_7712.1435972442105.png
59,_-7922.244818329287_3299.115580429931.png
60,_23711.105038304562_-5443.570930073271.png
61,_6049.602121746849_8451.15508676591.png
62,_5812.17284711935_16498.13031822526.png
63,_3158.705064326777_28319.293887566575.png
64,_3343.2192709334668_8301.719511084048.png
65,_-7458.960219695333_-1133.8845363491773.png
66,_-5885.213984624249_16735.18232771231.png
67,_-28532.568021084113_11271.743136494175.png
68,_-9789.135888667775_-19602.368757434135.png
69,_26338.512962398352_1882.6680742925548.png
70,_-5758.551775922395_432.20246069203205.png
71,_-13483.27379520414_-8911.687685534573.png
72,_12558.858797305802_17049.068855082674.png
73,_15801.221273840269_6259.821055590523.png
74,_3097.6426049514657_8515.156570881742.png
75,_-3491.6162189594997_7423.554871030917.png
76,_2948.249445421556_5981.640669236752.png
77,_12240.273444785602_8343.455850923394.png
78,_12700.5703142588_6874.470213576567.png
79,_-2449.3319113014045_-994.3820059246857.png
80,_-8159.263177106168_-5406.482498228739.png
81,_4939.019454998819_7754.772058466725.png
82,_8097.667457784218_-4574.687422437839.png
83,_-7271.731869619907_1498.242124855538.png
84,_2060.2868455950647_1853.1069416909243.png
85,_-2562.4659756824453_-2466.4084865867817.png
86,_-10933.862765325342_-4571.800674198843.png
87,_-4772.922780978525_-4278.383564929431.png
88,_3192.1464328623997_601.4051136621295.png
89,_-3668.357738263223_-2164.700465324306.png
90,_7166.275248008811_1140.5336875393346.png
91,_-6293.343421549838_-1886.1522947766543.png
92,_11521.951772010088_73.01096947411088.png
93,_12850.226662147437_1030.3964423750626.png
94,_-6499.117610147652_-2105.1113671860207.png
95,_-8412.969702417493_-3392.4353572032524.png
96,_-1708.37131022295_6962.730336327005.png
97,_-3788.6771936117702_1453.8410424345966.png
98,_-333.467939764216_841.0162546777676.png
99,_3400.491767409668_-2096.7588703220927.png
100,_3418.909887063926_2778.1195439558705.png
101,_115.89865908195907_-1217.4441446382846.png
102,_2322.381900541036_-414.7381268392263.png
103,_5675.155267661739_2902.4552869182007.png
104,_991.371134341432_-2442.2172598169655.png
105,_6431.464937122881_2493.7509557337253.png
106,_18790.473143690044_-9941.679388767208.png
107,_-3244.091114423655_-9199.449713385051.png
108,_-20136.134378754086_31674.530594862346.png
109,_-42443.95161144244_4960.926107628231.png
110,_4496.704325137856_4651.260250077188.png
111,_-13136.084333954841_-2217.787050625602.png
112,_-17618.643080432073_9317.79608425008.png
113,_2361.652063578911_-450.54316439126796.png
114,_19734.284573822562_5859.7808909590785.png
115,_42670.52362655648_28092.499984271526.png
116,_-933.2571461841726_-536.071768026221.png
117,_2876.701094855949_-7845.7094020121.png
118,_-17987.99282494493_6348.697756302712.png
119,_-6179.211969238195_-13484.942294572253.png
120,_-13410.841280145738_-2102.819843348284.png
121,_41994.809784319834_2253.1130460300265.png
122,_-3990.041136257061_-14261.140635292883.png
123,_-20106.16320469931_6074.161549198847.png
124,_-6981.702536205981_-2518.2454877259115.png
125,_15364.019918527107_-5985.162797048214.png
126,_-6092.2403206945755_-9776.51738277655.png
127,_-7678.772535813809_-9467.010801255907.png
128,_127.73082820490049_3821.5690586327687.png
129,_-1851.1834482823274_-2792.935804858607.png
130,_10726.522273104802_-5954.853010574015.png
131,_5648.46175254598_-3387.48554822421.png
132,_-831.6763010179095_-1566.4430578415254.png
133,_134.2953398351218_161.69548328425736.png
134,_2067.3323070077063_9792.116635248789.png
135,_13973.337590964253_1948.0472120444076.png
136,_-11610.674434440753_4324.949714701858.png
137,_10490.66126597698_-9276.207154393838.png
138,_-4753.323409813091_6068.557836524318.png
139,_1265.6814493125632_6275.333316493009.png
140,_-6064.2113232254815_710.0719635405858.png
141,_11199.164573220942_1494.7822622704834.png
142,_-4419.771864048614_-262.65400616075.png
143,_931.7392458576888_-10322.236171388522.png
144,_-3661.1677218432897_5833.829746134169.png
145,_-1686.1468272775928_5824.853785826235.png
146,_-741.3126738744829_759.7092088659977.png
147,_7952.047617050382_1578.4999193552183.png
148,_-357.2681604258905_-2842.3133296911296.png
149,_1964.089856222424_3906.4601257582262.png
150,_-3542.7919898358805_-1241.1782231060445.png
151,_1997.644235730079_1572.5901941200862.png
152,_7956.605356862175_739.8438803859425.png
153,_479.2723607231874_4392.311793607254.png
154,_4067.8999558174355_2755.8826303122714.png
155,_509.85597463122735_-493.1975637644787.png
156,_-1365.8700775692869_1246.1942940408967.png
157,_1335.5282063902614_105.76454010795214.png
158,_-1791.846262495486_1175.1425706097154.png
159,_-1180.606974089379_13968.500148580215.png
160,_-14064.712361912156_-23268.070842528457.png
161,_10520.806446986993_-10943.826587929705.png
162,_46691.3452883169_6695.195866076273.png
163,_30493.06588294828_1609.477188550885.png
164,_11893.00704942264_-3064.6894492355354.png
165,_1164.3794124626995_-21070.194917010253.png
166,_3906.1819012439073_-2309.5501454990217.png
167,_3730.3751006882117_3745.7414013234797.png
168,_3019.7965390540876_-3277.931203166631.png
169,_-16984.98533332161_1171.8860198117848.png
170,_-15630.042316558705_-16148.244831886037.png
171,_2465.8819687240903_-5373.3113764190175.png
172,_38245.39383616798_2081.189957802212.png
173,_-9841.173535254256_-2906.681156525388.png
174,_16731.017016747093_6188.242403998343.png
175,_-9742.824615605101_4404.897193894381.png
176,_2891.629045099227_-26.23033385393046.png
177,_13429.23659400478_7031.971750384721.png
178,_-1975.429251110123_-11619.442252118923.png
