,EncryPatchName
0,_40803.357795241776_-1824.7792910200951.png
1,_91928.73239313319_-5575.499286775313.png
2,_-9004.781458212883_53305.32390200568.png
3,_-57440.841449995336_-28772.108653134896.png
4,_167533.0342133217_-53815.858837271124.png
5,_-89924.5057362266_109229.76447577582.png
6,_8867.871811097968_25605.831096308706.png
7,_40875.11793230272_-38577.35636554983.png
8,_38738.42152714718_8960.88412024617.png
9,_18640.07735258499_50954.15358402769.png
10,_22550.08464541103_-8047.925006233347.png
11,_327.00000000003274_224.00000000002615.png
12,_4606.570944303918_9451.509692893525.png
13,_-91550.64166358786_-14997.037895074549.png
14,_-25019.457291192743_-45586.76335965698.png
15,_-46890.08855253311_122347.46747321356.png
16,_-43052.37920650866_-63943.39618174854.png
17,_-81013.71168634234_-18465.271339843966.png
18,_119646.7912345569_39105.80728605506.png
19,_8187.795360380362_-19130.467109755875.png
20,_-98562.46924209563_-26837.655183136754.png
21,_3226.6942065507565_6303.551098337639.png
22,_63523.17091240052_22495.72966107446.png
23,_339.00000000005275_236.00000000005957.png
24,_151545.49422624055_-65133.284558831445.png
25,_-57658.80022566182_-21278.595722750062.png
26,_-18023.334356181622_34568.153079908785.png
27,_4300.82206627898_-17414.42397994413.png
28,_15468.344427993103_47564.433261102895.png
29,_85348.3604267558_658.5503695598145.png
30,_41001.21310121787_53909.93370754548.png
31,_-36277.18535129551_55814.225152028885.png
32,_70341.3145854768_-26218.125267967345.png
33,_-102457.96697876502_4538.294254524708.png
34,_17829.459112214412_82566.32859145527.png
35,_351.0000000000414_248.00000000003365.png
36,_11759.055682883516_-68628.15261373471.png
37,_-100505.59042934049_-28055.446092113554.png
38,_-1581.2472694170847_-13744.729095039329.png
39,_-22457.65082043548_-21728.358269733308.png
40,_45093.38093795112_11106.139856756216.png
41,_96703.68999451677_-74453.69093275696.png
42,_-97616.12290360959_20083.956683574987.png
43,_11449.189338757331_-8481.666379756052.png
44,_-23948.170443513874_15785.036686180285.png
45,_111787.13232783136_75553.2810799361.png
46,_54071.68703657582_-62878.89632167947.png
47,_362.99999999992633_259.9999999999086.png
48,_-95279.21457777394_83840.35831609365.png
49,_-76717.6901725985_16181.678037828191.png
50,_-72864.18732076966_20757.58582707823.png
51,_-3058.1157226811238_43365.84780418489.png
52,_23135.9676199522_60585.30336343494.png
53,_9947.425005628713_25359.572656304113.png
54,_-27028.55557292621_-27877.51652750858.png
55,_124628.2085398963_67846.48541769426.png
56,_-2879.363322450069_-39679.45353378498.png
57,_-71706.23044797474_39220.366163761995.png
