,EncryPatchName
0,_6684.470366734865_568.4488379767358.png
1,_-19789.185609914653_4874.975005064683.png
2,_13467.253061932939_-948.2427015698693.png
3,_-9062.80086944609_5039.912576259471.png
4,_3628.906366904467_-18751.188564619402.png
5,_-19156.99382516186_2848.140179125619.png
6,_-106.96336122349351_-1082.3990000188248.png
7,_24774.342763683475_3883.2082462572625.png
8,_-3924.3790444146152_-8919.613583246788.png
9,_-23819.63021722325_-22999.97674705986.png
10,_-3499.9639625964414_1190.197144067453.png
11,_1075.1217065117644_367.1865619230791.png
12,_-30106.218065221256_2486.94694941444.png
13,_2632.6340385853678_4755.127213180689.png
14,_16351.62344010197_15529.346218023875.png
15,_-448.0376913634972_6774.944152114338.png
16,_12602.540513371488_1340.3749742707373.png
17,_1343.1743911823783_-12281.540142709564.png
18,_-14570.94859613393_-95.96841184965012.png
19,_20337.873077689925_4280.158045653869.png
20,_1358.398947310297_11119.236949848535.png
21,_-8261.890097739139_-15104.481623863165.png
22,_9074.736168089123_7606.396468915467.png
23,_5503.77973795725_-9310.531571276713.png
24,_-778.0550680773895_3294.9785270155544.png
25,_6797.233062376207_-3225.7241425172456.png
26,_15958.465227636023_-10189.625890666786.png
27,_-2605.477386481935_-9735.520731709441.png
28,_7651.029781953867_7754.873001639373.png
29,_13122.54935505316_-4604.546994513567.png
30,_7440.422659210284_-1074.852043994789.png
31,_8734.269801253035_12369.276276516714.png
32,_-5965.495770881038_4621.6107109021.png
33,_11606.287874660964_10892.624139070258.png
34,_4561.199200959858_5173.413921531919.png
35,_-5457.050910211957_1916.2516773329376.png
36,_5753.7049489394685_4786.290267580027.png
37,_5923.69325946066_-1622.534340271181.png
38,_-1267.093736969112_5904.468212605859.png
39,_14970.38478712548_3662.351617636344.png
40,_3900.191125313509_-776.3553774972024.png
41,_-2380.5886093056456_-2884.346973321625.png
42,_1701.2540885861044_2317.0768356889403.png
43,_4222.371372969796_1076.357027307252.png
44,_2245.9211308435833_-746.0212703128836.png
45,_4658.684223223358_131.9148627891676.png
46,_1969.8486011780215_1397.4719260333363.png
47,_1503.5161254340283_1091.7581923021244.png
48,_1555.977939939474_1837.2293842791.png
49,_-1597.5942449436518_754.7791864663945.png
50,_417.51410377000553_1325.2343152466165.png
51,_588.9324672155276_500.6702799430024.png
52,_514.5987749057094_846.846010989461.png
53,_-16134.029532771197_25775.48920612096.png
54,_35055.475592068564_-12960.09788501634.png
55,_7136.390571654919_12069.59970278123.png
56,_-15188.787538620641_7128.870337024147.png
57,_44158.52382478272_-2301.99171936684.png
58,_-3685.7133657434465_10556.82853583994.png
59,_2695.9062009500662_5325.609488857373.png
60,_-22206.742268572147_-4304.8765615654565.png
61,_7143.851349767926_-13440.579638515064.png
62,_2095.4443416779263_19233.222948445808.png
63,_-14863.113291362268_-16353.068193078809.png
64,_-10370.937269971704_18579.674227239015.png
65,_17893.69756884866_-11780.897768618479.png
66,_11064.848021445396_1438.593814418347.png
67,_1578.6774350488902_3454.1713430157283.png
68,_23442.86255824764_8894.406893319732.png
69,_12939.803971684894_-7122.474151527047.png
