,EncryPatchName
0,_-106743.84955869889_-68024.84089023221.png
1,_-55776.86250148441_-10945.975440216691.png
2,_31284.414297423726_14188.529404998722.png
3,_143720.24335601705_-37445.010427652305.png
4,_-60641.90499887904_-38588.68506090235.png
5,_34973.42923720584_-11862.768535427622.png
6,_83145.38317525224_111225.8915648665.png
7,_71.00000000002319_348.00000000004366.png
8,_107029.97110298947_7596.525544828963.png
9,_-16658.58153033947_130495.17091864007.png
10,_-10591.894392683529_-74363.4170896908.png
11,_95842.96451771032_1804.8644343320016.png
12,_-62826.198268020074_-25831.215582467063.png
13,_-62750.5579725789_36092.0129259681.png
14,_-124870.23087269877_-7711.867691514895.png
15,_78.99999999983538_356.0000000000264.png
16,_-31490.758121954164_14609.158208614983.png
17,_-43929.3786107437_25885.485034651887.png
18,_-120959.77857625743_133088.65929115974.png
19,_-69354.46865408459_3313.9779804666186.png
20,_-26532.747502277034_-17654.299328123638.png
21,_136349.7674308231_59909.79055287421.png
22,_-55732.238144687544_-27054.366670323154.png
23,_87.00000000006139_363.999999999927.png
24,_-60096.838377207285_105779.86358325978.png
25,_-49702.63319559846_-40768.71661456743.png
26,_99564.75429152098_-16429.394262978865.png
27,_-140164.5457971783_-79086.5722884923.png
28,_-83763.60078205948_-46875.1417665129.png
29,_-71151.96243297488_-43864.18077571058.png
30,_-4276.574608148826_-23499.017235533785.png
31,_95.00000000004411_372.00000000001455.png
32,_-31113.168552486426_-78438.1490163171.png
33,_221116.4185983527_27714.311378830163.png
34,_-34477.7070543505_17987.024301130637.png
35,_-7031.16662669673_-28176.53703603716.png
36,_-27443.425428033246_64203.41691828604.png
37,_-15494.752641034916_-85121.08500170978.png
38,_22303.872297759783_-51548.47504454773.png
39,_103.00000000002274_380.0000000000324.png
40,_-99664.11445957716_86444.96433880848.png
41,_-34497.182731087705_2057.843150036453.png
42,_-50812.1124332498_4457.874197911592.png
43,_9149.048362961292_73909.31246824953.png
44,_154105.81364460802_79160.99307067641.png
45,_-83225.60045213347_-24773.864520209478.png
46,_-29718.534848795167_54012.43903592491.png
47,_111.00000000003274_387.9999999999254.png
48,_152170.79370101972_-27888.01299848866.png
49,_-45289.09546771844_-74796.0922772732.png
50,_-68805.35263881032_-51057.357232141854.png
51,_-32047.193796392763_-31183.14128567931.png
52,_15697.264928330998_60598.23158344522.png
53,_-32991.94058751641_91502.01305100377.png
54,_125136.42302551621_-16801.99830615264.png
55,_119.0000000001587_396.0000000000091.png
56,_70643.96426591472_-37127.50877047426.png
57,_25481.315438619567_-56682.026150101294.png
58,_155549.6765064069_-24903.918610389173.png
59,_645.1186376637256_99839.10615481291.png
60,_92172.79840632985_-72029.29983440175.png
61,_95067.61741820961_-18889.917696788638.png
62,_-15204.100024197909_-35622.60565271916.png
63,_126.99999999981355_404.00000000001273.png
64,_128_405.png
65,_129_406.png
66,_130_407.png
67,_131_408.png
68,_132_409.png
69,_133_410.png
70,_134_411.png
71,_135_412.png
72,_136_413.png
73,_137_414.png
74,_138_415.png
75,_139_416.png
76,_140_417.png
77,_141_418.png
78,_142_419.png
79,_143_420.png
80,_144_421.png
81,_145_422.png
82,_146_423.png
83,_147_424.png
84,_148_425.png
85,_149_426.png
86,_150_427.png
87,_151_428.png
88,_152_429.png
89,_153_430.png
90,_154_431.png
91,_155_432.png
92,_156_433.png
93,_157_434.png
94,_158_435.png
95,_159_436.png
96,_160_437.png
97,_161_438.png
98,_162_439.png
99,_163_440.png
100,_164_441.png
101,_165_442.png
102,_166_443.png
103,_167_444.png
104,_168_445.png
105,_169_446.png
106,_170_447.png
107,_171_448.png
108,_172_449.png
109,_173_450.png
110,_174_451.png
111,_175_452.png
112,_176_453.png
113,_177_454.png
114,_178_455.png
115,_179_456.png
116,_180_457.png
117,_181_458.png
118,_182_459.png
119,_183_460.png
120,_184_461.png
121,_185_462.png
122,_186_463.png
123,_187_464.png
124,_188_465.png
