,EncryPatchName
0,_22174.082527219412_-29122.630476701386.png
1,_84555.26863277868_5239.228396323769.png
2,_-22898.053690778015_24882.97974154617.png
3,_-1793.2589320485645_-9277.257643826193.png
4,_33281.376603771816_-17336.06687994507.png
5,_-39581.55455808668_5887.685134335794.png
6,_3916.0545330600607_-28786.356872399985.png
7,_-27461.82672593331_-11898.808471566625.png
8,_-1080.6540348769622_27859.455892032307.png
9,_36032.55925684299_36968.91925780423.png
10,_-3027.7162079026293_-19737.26848380284.png
11,_3846.5251742345545_-24529.142424780395.png
12,_78237.27870145348_-27897.426506741955.png
13,_-13008.619087206134_-9635.01632996843.png
14,_-4059.3351131900436_44299.47796144919.png
15,_-14303.423555447054_2221.9249290353787.png
16,_-36356.91746845635_7929.798459727077.png
17,_-25643.77852577979_14637.934679163878.png
18,_633.9999999999983_842.0000000000134.png
19,_71412.89938425623_-59333.80976017993.png
20,_26134.819197360997_7019.305691414133.png
21,_-15154.219855747335_24810.582265458957.png
22,_16003.096341948423_19791.394613661098.png
23,_-53534.14452305986_-8164.556600533895.png
24,_72231.47533095436_-27043.659432545315.png
25,_15654.743514755959_-4301.631971120711.png
26,_9785.961805135847_36544.75804768784.png
27,_-24057.17738342447_-16356.50133974963.png
28,_5911.080528452917_-33530.05225590696.png
29,_-27555.453184733124_-18007.41382030862.png
30,_10531.422978726743_5654.771565567815.png
31,_19637.395777846137_7447.828901716451.png
32,_56238.15697980441_25234.041386863264.png
33,_39522.414060942836_19772.4290692002.png
34,_23573.747666743904_-5927.118631301486.png
35,_-17945.90159003139_8757.038320752628.png
36,_22823.280715914145_-28481.24128456913.png
37,_652.9999999999708_860.9999999999965.png
38,_-59510.21082273477_13451.574940301043.png
39,_-41162.47495387898_-53832.74088542816.png
40,_-8096.280447987565_1955.371294693694.png
41,_-23973.963219754012_53366.499995613915.png
42,_16755.72283834024_-6197.864289947752.png
43,_-47972.25411046656_-24170.354451067255.png
44,_-43224.40125075374_22675.14110095832.png
45,_-6261.613511846624_-17276.95364924396.png
46,_18247.626745054695_43189.66438151387.png
47,_1902.5680547693257_-10974.65646504661.png
