,EncryPatchName
0,_85272.98452599313_-85939.59540084869.png
1,_-54358.98764660883_89412.84754368066.png
2,_-15058.369438828233_-12429.369748975607.png
3,_-46905.527459304445_24110.356990892906.png
4,_-59823.97989437745_-54390.27438653331.png
5,_-6815.517915049377_6998.030389249556.png
6,_-109952.79071333063_-56249.667654416604.png
7,_162436.5227912818_-75674.4335720268.png
8,_60.00000000004502_295.0000000000191.png
9,_-106411.51699072449_91682.05749798981.png
10,_-56442.78824156316_-63149.93199249147.png
11,_-157576.66180642275_-64614.81552613228.png
12,_-83581.09395063302_3923.7623514204406.png
13,_24647.47773737518_6679.112954613867.png
14,_-73926.66126386174_94630.59647269266.png
15,_-50777.865153604136_-22064.050052626302.png
16,_-75955.72425649682_-53149.886666686696.png
17,_68.99999999996459_303.9999999999368.png
18,_142235.2835560784_-68163.67239688346.png
19,_110189.33950164328_5453.171881817979.png
20,_-35495.87572891667_82899.20000695942.png
21,_91529.78062240343_-40200.95840665979.png
22,_59571.48773831832_33670.82857661449.png
23,_-132109.43544455027_95325.46666503054.png
24,_19951.408359466746_66734.92585838413.png
25,_-16223.641166704903_12110.805004958576.png
26,_78.00000000009157_312.9999999998845.png
27,_102086.98567120056_97919.25963868198.png
28,_66018.26655260554_24809.438984774297.png
29,_-33953.188808304694_96878.15145581441.png
30,_-21116.067621150898_37603.85756011393.png
31,_-15553.8075393284_4305.211673948287.png
32,_171844.08553831218_-63840.70936581189.png
33,_-47507.97744574955_38116.62790803011.png
34,_-97797.5112493535_-52116.66284553436.png
35,_86.9999999999618_322.00000000001273.png
36,_51348.70946455495_-22396.131157142205.png
37,_-132445.60034233102_-71208.35390707859.png
38,_-41297.05812549881_10857.973626161685.png
39,_-7383.42725308525_89936.60381931953.png
40,_16397.01131430127_-98467.25342055345.png
41,_43532.61865913843_-651.5437194554834.png
42,_179629.7838642198_8259.472614549893.png
43,_31872.968142157326_65706.45258970377.png
44,_96.00000000004457_331.0000000000168.png
45,_-114876.28052590684_-31563.88620260208.png
46,_168402.94245660456_15752.987963477486.png
47,_4947.027116041457_-48673.668537765654.png
48,_-40377.99566265771_85465.2509565011.png
49,_-112474.26101275723_127071.60279153146.png
50,_441.21972366322916_-24598.374298904368.png
51,_78446.51475146419_-4480.967203559674.png
52,_49571.450939529095_28946.192745062064.png
53,_104.99999999967837_339.9999999999336.png
54,_-39966.73580173825_-30091.98989897542.png
55,_-98915.66494386097_-89168.56587559968.png
56,_77428.79355228214_44266.32499125085.png
57,_133195.47882470782_-78861.37888312392.png
