,EncryPatchName
0,_-1808.1837660302617_-3878.4344451501956.png
1,_-19798.210269537427_-3509.63918799774.png
2,_-1123.1661751361505_11041.737851290425.png
3,_-21130.83567364643_2859.7602639077127.png
4,_-1143.8739146733749_4719.180213895716.png
5,_-15914.528157043793_-18225.98264534735.png
6,_16918.281572932698_3825.9538872270937.png
7,_3229.56278672705_-6390.774737893607.png
8,_6929.086917679004_-11006.268071410126.png
9,_4675.648020412621_12093.20782032998.png
10,_-25265.313113893935_-5564.983093831394.png
11,_-7877.972135176424_3035.9425807743974.png
12,_-1359.1383810304549_17263.611428817447.png
13,_2861.0081621029917_4872.515772528427.png
14,_-6509.534014465886_5497.128886009699.png
15,_-6556.379791421186_3786.1223893652127.png
16,_221.90714040406942_-14432.695804556803.png
17,_-3958.6255614877073_3410.3194783308472.png
18,_-3598.220349708136_-710.5257520222799.png
19,_-4633.263821909968_700.0880102009468.png
20,_-17958.966128992142_-3201.821343519569.png
21,_-740.7651555003974_-3914.060778816932.png
22,_-2069.982056432195_1018.845374613021.png
23,_-18241.291462036283_-1119.799209157167.png
24,_-4674.525560912605_9652.982715965703.png
25,_13242.037581870272_18610.2149909056.png
26,_172.975046378922_388.7100108040539.png
27,_9890.345068014558_-4166.960879930163.png
28,_2439.909775475536_3287.6238858643874.png
29,_-12156.220514649105_323.65917662339376.png
30,_6944.216583905823_-455.2448519742868.png
31,_-668.2464150939277_5124.791570644345.png
32,_991.208270431783_5097.6120013676355.png
33,_-2331.431819293839_7536.7898441270845.png
34,_-8931.902076095781_-4625.986401357071.png
35,_13421.79361504122_6601.6340949814685.png
36,_2398.3664352160868_9158.342396408885.png
37,_-3625.869118923806_5995.948762653419.png
38,_5677.64924604381_7119.772749256286.png
39,_-3928.9092337415004_8543.095640771546.png
40,_-5509.527325611446_25.482858539899212.png
41,_19222.15559842383_24105.24516132536.png
42,_-18402.089110264784_3486.736585296282.png
43,_-19105.062045827806_2913.8329109445995.png
44,_-30041.580155158284_8943.489363055585.png
45,_-19489.57807022587_16512.210415504138.png
46,_-14460.926527307094_5092.231932445747.png
47,_36489.4369566367_5312.258815261307.png
48,_-15718.671176065096_4914.105450713142.png
49,_37506.04858863245_18788.53245679944.png
50,_20000.29554304013_8223.997510400433.png
51,_4848.326613730931_5624.110943188887.png
52,_-12746.318040684255_3477.799095078199.png
53,_-17691.342127986565_1075.9731138757816.png
54,_6827.306911612193_373.31660538828555.png
55,_4900.702625659085_-1521.5455307511543.png
56,_-24141.615923850903_11886.953850353233.png
57,_9248.596107593765_-3256.45635307074.png
58,_18453.313753711573_-14841.251996666093.png
59,_849.6193757960316_-3639.0292618727235.png
60,_-7546.865601105962_-8643.464891740798.png
61,_-263.43612839071943_11002.61026999122.png
62,_-9037.134808779649_749.9632868254671.png
63,_-8456.269579371534_-637.1026703625605.png
64,_-16862.49568015467_4113.8201439511.png
65,_-4082.53935438185_2163.1300354484583.png
66,_-19641.317118066345_-4249.701808888732.png
67,_12850.271032642853_4273.213281500274.png
68,_9461.791780329275_1828.814126461381.png
69,_-619.2558249686326_6585.291652069533.png
70,_7233.438991366132_-7926.032468037229.png
71,_-6335.3248060113665_7824.778567878412.png
72,_-7845.794074447775_-3206.8797331750743.png
73,_-13415.444060834929_-4235.93187400259.png
74,_-57.23882398900918_6475.595880903798.png
75,_-1926.6863852696965_2949.445088299548.png
76,_-3786.6916938959303_2028.453276070365.png
77,_-3001.211425237564_4234.676652937796.png
78,_3586.4422002646834_1268.9873986578177.png
79,_-7381.702228410081_2888.547308378727.png
80,_3771.18794537707_-3993.8841764056797.png
81,_4398.893314284611_7120.064492102873.png
82,_-721.8692834832793_-13040.360292576886.png
83,_-9049.700185696505_22614.87085771722.png
84,_-1716.1876922678102_13097.731137114068.png
85,_18053.432083556745_-12109.272826764547.png
86,_-1770.842539110935_-2879.40276909055.png
87,_-16638.82377590808_-4630.986771073289.png
88,_19425.289795309203_9671.434556246448.png
89,_-29203.89206093502_10317.406157418596.png
90,_-11626.484821616941_-3704.253763616428.png
91,_-7977.391615742978_16729.899129430934.png
92,_-3193.3101065791448_-8997.336177749641.png
93,_-4170.849797844682_-4775.2917752778885.png
94,_-12592.785939851685_13816.760994878989.png
95,_16065.368066253897_3395.752186925378.png
96,_-2220.932595929633_-9554.741603198596.png
97,_-13878.529959205269_10573.632250960676.png
98,_-5069.433412486491_-7184.492517457721.png
99,_6505.645120491913_7724.406708520801.png
100,_11218.972134316176_1486.2540985468322.png
101,_8267.047535551343_1193.540553979183.png
102,_-20407.086286849546_851.0103199890083.png
103,_-7146.0273690402855_890.1135112238954.png
104,_-19538.775478680604_-6427.935194176185.png
105,_-4178.263551856161_3276.7668001205357.png
106,_-12935.688146500843_-309.6330957203488.png
107,_2808.445070932167_-4503.0575834815245.png
108,_-5433.083874517763_1999.3340266363086.png
109,_6221.517609571812_2627.77431459139.png
110,_8648.440620986994_-7455.312356474726.png
111,_-4843.7535290423875_6518.568502408043.png
112,_-5381.682669854573_-8667.28167769831.png
113,_-2214.880968694239_6056.991012251887.png
114,_6071.126417504008_7078.895661532784.png
115,_2386.6482148818313_-2533.987324844674.png
116,_8700.740158636718_-5686.601551310699.png
117,_11991.768640364558_5093.021045578866.png
118,_4444.742929393789_-956.947844037287.png
119,_1510.6459130034252_9176.225547347698.png
120,_1471.8350392844502_-2290.2241716976732.png
121,_-3382.1439288752526_-2085.32492913743.png
122,_9740.054939242176_8762.918967895697.png
123,_-3436.899928878269_5435.842673976425.png
124,_19465.945666361466_6112.658887606126.png
125,_4281.003800307618_551.5713342998499.png
126,_-6658.336244073853_-17153.155874567903.png
127,_4863.0863278286415_11127.849990194243.png
128,_1389.52884495375_-5440.701523397064.png
129,_3635.471399341317_11658.347238658185.png
130,_5344.538793235304_8995.798669146456.png
131,_1284.381041613637_-4104.042401865701.png
132,_-8976.338691988056_-726.8840771462894.png
133,_-3626.79179891325_-669.5109119049528.png
134,_-5630.349547147048_-9356.762376438166.png
