,EncryPatchName
0,_-35643.93006980865_-103461.27294822986.png
1,_190751.48137957955_-68867.69452721333.png
2,_67757.4996242993_6552.100129778261.png
3,_-8476.3639376018_36500.48180265408.png
4,_-103624.89446149625_106475.61803739998.png
5,_85507.1364728751_-67963.38160768428.png
6,_-94326.77275469518_4400.442303899503.png
7,_303.9999999997335_49.00000000004229.png
8,_-87450.44529219497_7143.99343422614.png
9,_-177914.09854071622_61141.63830800487.png
10,_94443.16450731276_115672.37822332699.png
11,_69227.12191575847_114504.97641785265.png
12,_-60771.89938221354_-7129.6431732023975.png
13,_-61053.24766403769_54274.56162978189.png
14,_-99082.81175254702_1936.423689565961.png
15,_312.0000000000384_57.00000000000455.png
16,_-143078.0935806537_9829.024078885339.png
17,_3155.324688772736_-14861.845146849806.png
18,_-119361.37555508214_-90249.58649900989.png
19,_-111310.95594115242_76688.67242301485.png
20,_-89805.2755727983_-91711.08196691799.png
21,_-63993.55139476794_-52289.5115535687.png
22,_97937.19387720157_-73916.38395608233.png
23,_319.9999999999619_64.99999999990928.png
24,_11214.800383980315_-26951.455035427818.png
25,_65270.62971596168_-98517.21775376744.png
26,_-43906.26019121794_-26716.873372356153.png
27,_-58984.888701283446_-13513.792790916214.png
28,_174500.34496655475_-61110.50676925269.png
29,_-114926.22746522343_77288.21126361967.png
30,_-101058.7017199921_98409.15812366776.png
31,_328.00000000004263_73.00000000004411.png
32,_98459.62190595336_124986.95752341358.png
33,_50837.21897318824_11226.089724870835.png
34,_-90645.20853040076_-77837.17795324475.png
35,_206290.8450766722_2410.153836969859.png
36,_-37092.082411329146_98375.08194318312.png
37,_-58314.12776698508_48747.815075121965.png
38,_52237.74243230556_-3769.625402495133.png
39,_336.00000000011937_81.00000000000352.png
40,_147939.7078673901_-17772.857317833208.png
41,_-111128.90056552512_129730.40041674874.png
42,_-108851.36585453022_-27501.791311233726.png
43,_-80991.30445117253_-43114.459368804986.png
44,_-22544.98959513988_-17343.484824051367.png
45,_123571.8759347217_-66864.51505067467.png
46,_-49093.51123125544_87457.450739389.png
47,_344.00000000006094_89.00000000004047.png
48,_128231.09483482162_91899.83910497304.png
49,_1010.9567451823859_-61037.03324126912.png
50,_174929.69944827526_100716.88364308368.png
51,_-78972.60546389257_-78802.08521863585.png
52,_-779.4890771103258_-25855.267349321708.png
53,_-48650.740129779035_-64793.383649232725.png
54,_114974.52446927025_-21742.22948768473.png
55,_352.00000000001086_96.99999999995816.png
56,_-117072.75604948803_-85114.22884000713.png
57,_-19374.612396443175_41753.66221947526.png
58,_28249.846551343748_-59.93286034435528.png
59,_65842.15150267212_-94089.94710213438.png
60,_142750.2855335328_-1108.7158978369184.png
61,_140498.88201319642_72200.20389263686.png
62,_81060.33667971232_-92167.23601025998.png
63,_360.0000000000232_104.99999999998954.png
64,_361_106.png
65,_362_107.png
66,_363_108.png
67,_364_109.png
68,_365_110.png
69,_366_111.png
70,_367_112.png
71,_368_113.png
72,_369_114.png
73,_370_115.png
74,_371_116.png
75,_372_117.png
76,_373_118.png
77,_374_119.png
78,_375_120.png
79,_376_121.png
80,_377_122.png
81,_378_123.png
82,_379_124.png
83,_380_125.png
84,_381_126.png
85,_382_127.png
86,_383_128.png
87,_384_129.png
88,_385_130.png
89,_386_131.png
90,_387_132.png
91,_388_133.png
92,_389_134.png
93,_390_135.png
94,_391_136.png
95,_392_137.png
96,_393_138.png
97,_394_139.png
98,_395_140.png
99,_396_141.png
100,_397_142.png
101,_398_143.png
102,_399_144.png
103,_400_145.png
104,_401_146.png
105,_402_147.png
106,_403_148.png
107,_404_149.png
108,_405_150.png
109,_406_151.png
110,_407_152.png
111,_408_153.png
112,_409_154.png
113,_410_155.png
114,_411_156.png
115,_412_157.png
116,_413_158.png
117,_414_159.png
118,_415_160.png
119,_416_161.png
120,_417_162.png
121,_418_163.png
122,_419_164.png
123,_420_165.png
124,_421_166.png
125,_422_167.png
126,_423_168.png
127,_424_169.png
128,_425_170.png
129,_426_171.png
130,_427_172.png
131,_428_173.png
