,EncryPatchName
0,_-41076.74217212249_-34921.40400240427.png
1,_-13339.562256238276_-434.3813373101549.png
2,_31862.387023210547_7435.328382759992.png
3,_101362.04278081999_-8294.473842256395.png
4,_-28837.26583458806_23491.96348880108.png
5,_-6968.8705239065675_-39589.09067996573.png
6,_29760.833254521916_-4543.397406938315.png
7,_34655.69068017506_-45000.93445259961.png
8,_-43351.039428615906_-20158.910052896634.png
9,_5281.5957036674645_-563.836461343376.png
10,_-61791.123482882555_-22776.5503590253.png
11,_75515.75905288717_-25483.86875913687.png
12,_-15970.18876313552_31174.81568319878.png
13,_10285.42908903554_-16567.12197525612.png
14,_-8185.422540257665_-21569.35164501928.png
15,_15992.295174496285_-7596.30876378151.png
16,_11086.656452091793_-10749.47540558927.png
17,_-11225.715346651483_45252.6928778627.png
18,_-14993.30341126936_23990.542623854093.png
19,_32385.638714266574_-7497.722632031536.png
20,_34.99999999999005_492.9999999999951.png
21,_-64121.97070070505_64723.723916232135.png
22,_-31441.72983544836_-30521.960580509258.png
23,_-58751.02125748571_29134.745541199783.png
24,_-18649.048939282602_-42218.80319889746.png
25,_25970.148570016827_-25435.798294685443.png
26,_-22123.761440631177_28333.7736540049.png
27,_-17875.32092465334_49322.06189279291.png
28,_19373.911992496225_-584.4476304155348.png
29,_15654.282781066306_-20919.173757951983.png
30,_16560.27738685946_8263.804591727214.png
31,_-62969.78775091507_-27103.11607993584.png
32,_-56775.70008773349_-27959.473943439803.png
33,_36349.674339333054_12433.22034452489.png
34,_11466.255631901793_23137.160665390336.png
35,_-40580.34135573613_4989.814168160902.png
36,_-16774.19795983802_-9177.271508378148.png
37,_40575.32243398433_-23373.641355327603.png
38,_-54568.318197208275_-10992.794118617388.png
39,_15445.146762907958_10978.937125266859.png
40,_4042.4908969780886_-1185.8521714718238.png
41,_56.0000000000302_513.9999999999636.png
42,_27508.509674489127_-20388.187805035966.png
43,_72955.32864395056_-44139.27401320209.png
44,_-48051.121913709605_20958.03577918269.png
45,_81554.05448950519_-17048.163026857437.png
46,_-24237.08878675699_16040.43216756039.png
47,_17177.593293170252_-25516.689188816526.png
48,_-27274.66178298902_3820.008443975546.png
49,_-20644.574717657943_38229.84522924831.png
50,_-43343.83509313585_2745.169125001739.png
51,_-36177.9316016665_-18966.28217831149.png
52,_28697.368957958613_-11181.97283717675.png
53,_-68649.19677972437_6426.709777349451.png
54,_27621.851080885015_-37321.9823942922.png
55,_-23557.207524730624_-14184.69697954386.png
56,_-2263.4077937319425_-2587.2831312072713.png
57,_18670.579885290917_-39600.68373803231.png
58,_-2237.006845536627_-3159.863030103069.png
59,_9666.667400782346_4773.8853148197295.png
60,_-1383.9583281018454_-29576.56466988911.png
61,_46160.09658813718_-35276.73128416859.png
62,_76.99999999998246_535.0000000000123.png
63,_-1286.72763743008_6159.589547305184.png
64,_-32315.648832369247_74306.93045109163.png
65,_-90229.10862654894_-7977.219697051043.png
66,_36350.58473006608_-11552.076492122627.png
67,_-46104.33451403156_-18175.870041622304.png
68,_-45907.29619448597_-17957.998176189976.png
69,_33180.601438045844_-46749.48911308602.png
70,_9634.96525687792_-8556.79136276983.png
71,_21214.125724956273_-20839.456672409528.png
72,_12652.748237429993_-9859.493675726746.png
73,_32666.805598731964_-43461.48466055065.png
74,_-8778.980698905663_-18953.77029273051.png
75,_-6643.650913711439_-3230.7014056522776.png
76,_20858.625475142493_25649.417482785477.png
77,_66868.26706689702_6401.939627405384.png
78,_-6974.258106011649_-16890.689722872947.png
79,_-10837.86194622691_19967.924638932956.png
80,_-21666.13213998436_-23217.34548475537.png
81,_-48050.669282618095_-21319.94600770896.png
82,_-35627.204313257454_3816.320061378086.png
83,_97.99999999999663_555.9999999999998.png
84,_60846.299757361674_60719.89453538787.png
85,_41670.39192505178_-15324.929017810695.png
86,_-41566.44629384733_5569.216659857938.png
87,_-16813.388148030393_-8254.452475339142.png
88,_51885.11457244779_3247.4753965843847.png
89,_29287.029601603652_-11312.955528951272.png
90,_49413.438745700136_-13161.95624387778.png
91,_10278.919884436902_30670.655631078935.png
92,_-75029.34379660359_5681.072048857883.png
93,_-36098.92494931842_-896.3220623044531.png
94,_-42307.62026627837_1490.9252528778284.png
95,_12236.15554853188_11861.53165852964.png
96,_-2268.654264117038_52466.90179757257.png
97,_2882.026962076945_-25334.723932728364.png
98,_4895.641377113628_-30563.888391504526.png
99,_-54861.239477392955_26716.514629667363.png
100,_7915.073646145746_34023.539231269686.png
101,_17922.109517474113_10103.400708976753.png
102,_11070.769251547377_-25508.69521479486.png
103,_-45263.43253684182_3592.0360212730307.png
104,_119.00000000000229_576.9999999999808.png
105,_-41515.28332975386_47254.368218408505.png
106,_38932.12950448024_37135.281582191295.png
107,_3490.306903666271_-25843.69788406011.png
108,_-15595.167908804762_-36505.174533193494.png
109,_-25478.119926523264_4239.400270616372.png
110,_-20316.80032726_-4381.377020262505.png
111,_-52236.05502609028_-12032.3812235121.png
112,_55802.87171225409_-21830.847869985195.png
113,_-42977.70558562431_-27930.799544769874.png
114,_18952.349025164753_7801.6081354382.png
115,_26627.79325072024_61434.9280769761.png
116,_14352.826886209008_18280.23656723443.png
117,_-11796.394466613086_-22468.94949661124.png
118,_-16220.980729513622_-5743.51566016924.png
119,_4488.244125557873_3111.4827714859985.png
120,_22047.387043951567_9933.82530885931.png
121,_-57945.23741525431_-5680.966749516709.png
122,_-30888.921180828285_3693.801786952552.png
123,_58737.21280407575_10481.29685401373.png
124,_-35510.798941471585_-34469.368428746304.png
125,_139.99999999999247_597.9999999999853.png
126,_42456.00160829311_6033.694985292158.png
127,_6587.056523992165_56292.34249914598.png
128,_6986.623405234251_18706.620027281442.png
129,_2297.6286699776124_29589.663279953824.png
130,_97484.10944716024_-10941.845861117497.png
131,_-27952.639689702915_-11443.417256318506.png
132,_26165.30790730704_22992.620092332483.png
133,_23762.242819426636_58140.9043641594.png
134,_25085.395644250337_-20941.706899918703.png
135,_11598.951162674448_-35367.9379358404.png
136,_26084.340860180233_3541.2390623578535.png
137,_18765.813184952378_497.85449838914116.png
138,_56181.253156016246_-13718.571873662871.png
139,_69554.73505965683_-6578.4896829532845.png
140,_24752.937087128066_14710.10653710892.png
141,_34530.12013860223_18915.949883478672.png
142,_-16645.441278759397_-22498.323075725817.png
143,_6040.318852238096_32184.936488860363.png
144,_25969.025445827076_11847.543298613782.png
145,_30298.79150027517_19717.577226563622.png
146,_160.99999999998803_619.0000000000051.png
147,_-41294.77370352136_-3619.647988264912.png
148,_102063.79184646586_5285.410984849365.png
149,_-8937.71786722448_59181.728515828916.png
150,_35445.40754358891_-2446.1759182806136.png
151,_-23492.695404721133_-29776.800606662287.png
152,_15249.250123550699_-21234.59269167759.png
153,_-18051.157990590717_-83.84771279077131.png
154,_-35512.14485273519_-36786.86029461498.png
155,_90470.78169352908_17110.269600777345.png
156,_17704.52233541239_-10552.046358130085.png
157,_-6097.412140847521_-5137.819092342901.png
158,_42839.11007666543_63291.00574123318.png
159,_17238.534115084913_-5987.306625466883.png
160,_2061.8894596068417_-19354.75558494526.png
161,_4502.9144911934645_-15902.461848292362.png
162,_-26565.88871019885_1516.3487613144077.png
163,_30382.92001472076_-20342.37945640734.png
164,_29046.38941982721_-25724.88752245598.png
165,_25710.438697596346_4335.731376238446.png
166,_-23069.52418189946_19142.645221518167.png
167,_182.0000000000197_640.0000000000057.png
168,_19365.63841487928_-20851.21325675593.png
169,_-71535.89471958538_26529.877271109443.png
170,_-59174.45982257991_47357.330220801254.png
171,_-50526.315511566456_-11717.222707015859.png
172,_-62571.662602876284_19145.900221236727.png
173,_366.2733714677313_77011.33828808968.png
174,_-43107.5036685553_-12383.840614450242.png
175,_-45768.0083907028_-9350.580698959982.png
176,_-19977.700471894226_4570.593801448463.png
177,_8923.88856116141_40951.37259061895.png
178,_-31897.28837659929_-3380.503308398206.png
179,_14236.733408289967_-1643.5450176117001.png
180,_-21491.729269963907_-7342.509574253597.png
181,_41709.44973112586_-29854.814972313452.png
182,_10367.520198075737_24188.97443403342.png
183,_8775.490691179066_1439.8875596392154.png
184,_-2953.46039227102_5625.175720294439.png
185,_55586.20437359471_23410.754613460947.png
186,_35986.26032138598_-20183.294503091405.png
187,_25472.57949720748_6235.06938633262.png
188,_203.0000000000209_661.0000000000206.png
189,_5564.782122425459_18692.957097414037.png
190,_12822.824706291545_9534.98220028537.png
191,_70925.88134123453_-37299.320146644975.png
192,_-1098.3839962508632_-10964.56945378526.png
193,_-369.4698175100418_5413.002849997598.png
194,_81923.08772914665_20532.87822649767.png
195,_-28803.41773439294_18746.742831656007.png
